,тин,махаля,код_махаля,область,район,сектор,coato,region_id,district_id
8753,206932516,МИНГЧИНОР,1808,Бухарская область,Шафирканский район,3,1706258,1,24
8754,200883660,ЖОНГЕЛДИ,1663,Бухарская область,Пешкунский район,3,1706240,1,21
8755,202706079,ЁПИСХОН,3725,Наманганская область,Учкурганский район,2,1714234,5,66
8756,202706134,УЗУН КЎЧА,3733,Наманганская область,Учкурганский район,2,1714234,5,66
8757,202800628,БЎСТОН,3741,Наманганская область,Учкурганский район,3,1714234,5,66
8758,202678390,АЧАМАЙЛИ,6364,Ташкентская область,Букинский район,3,1727228,10,122
8759,202911537,НУРАФШОН,6466,Ташкентская область,Зангиатинский район,2,1727237,10,124
8760,202914674,БУНЁДКОР,1895,Бухарская область,Город Каган,1,1706403,1,203
8761,202848353,ДЕНОВ,1799,Бухарская область,Шафирканский район,3,1706258,1,24
8762,200883653,ЯНГИБОЗОР,1675,Бухарская область,Пешкунский район,4,1706240,1,21
8763,203471966,ЮКСАЛИШ,2065,Джизакская область,Зааминский район,2,1708218,2,30
8764,202675411,ҚУРУВЧИЛАР,2597,Кашкадарьинская область,Мубарекский район,3,1710234,3,44
8765,206989634,ШИРИН,7168,Ташкентская область,Город Бекабад,3,1727413,10,177
8766,202918732,АЛИШЕР НАВОИЙ,7174,Ташкентская область,Город Бекабад,4,1727413,10,177
8767,205856286,ХУРРАМ,1648,Бухарская область,Пешкунский район,1,1706240,1,21
8768,202940027,ЗАНДАНИ,1664,Бухарская область,Пешкунский район,3,1706240,1,21
8769,204495531,ЧАГДАРИ,1502,Бухарская область,Гиждуванский район,1,1706215,1,17
8770,204490246,ҚАРАХОНИ,1531,Бухарская область,Гиждуванский район,3,1706215,1,17
8771,207177465,ТОШҚЎРҒОН АЗИЗ,7890,Ферганская область,Ферганский район,1,1730233,11,144
8772,203652297,МИНДОНОБОД,10976,Ферганская область,Ферганский район,1,1730233,11,144
8773,203620147,БЕРУНИЙ,7902,Ферганская область,Ферганский район,1,1730233,11,144
8774,203638581,МОЗОР ТАГИ,7914,Ферганская область,Ферганский район,2,1730233,11,144
8775,203633067,ЮҚОРИ  ВОДИЛ,7917,Ферганская область,Ферганский район,2,1730233,11,144
8776,303854991,ЧОРБОҒ,9184,город Ташкент,Янгихаётский район,2,1726292,9,183
8777,203270464,ҚОРА-АРИҚ,5873,Сурхандарьинская область,Шурчинский район,2,1722226,7,97
8778,202637379,СУЛУВҚЎРҒОН,10105,Самаркандская область,Пахтачийский район,3,1718230,6,79
8779,203643649,ҚУЙИ ХЎЖАСАХАТ,4972,Самаркандская область,Город Самарканд,1,1718401,6,179
8780,207298022,АМИР ТЕМУР,9848,Джизакская область,Фаришский район,1,1708235,2,35
8781,201410092,ГАРАША,2148,Джизакская область,Фаришский район,2,1708235,2,35
8782,205771536,ОҚ ТЕПА,2156,Джизакская область,Фаришский район,3,1708235,2,35
8783,202878087,ЧИНОБОД,6414,Ташкентская область,Кия-Чирчикский район,4,1727233,10,198
8784,204409557,БИНОКОР,6892,Ташкентская область,Янгиюльский район,1,1727259,10,131
8785,202915340,6-СОНЛИ УМИД,7205,Ташкентская область,Город Чирчик,1,1727419,10,197
8786,202677851,ШУРОБСОЙ,2524,Кашкадарьинская область,Китабский район,4,1710232,3,42
8787,203702749,ЯНГИ-ЗАМОН,1595,Бухарская область,Каракульский район,1,1706230,1,19
8788,204173821,ЯНГИ-ҚАЛъА ,1621,Бухарская область,Каракульский район,3,1706230,1,19
8789,203974861,МАҲАЛЛАҚОЗИ,1807,Бухарская область,Шафирканский район,3,1706258,1,24
8790,202852319,УЯС,6275,Ташкентская область,Бекабадский район,3,1727220,10,120
8791,202912432,ФАРҒОНА,7161,Ташкентская область,Город Бекабад,3,1727413,10,177
8792,202770262,ЧАҒИР,3404,Наманганская область,Наманганский район,1,1714212,5,61
8793,202807815,ПАХТАКОР ,2641,Кашкадарьинская область,Нишанский район,4,1710235,3,45
8794,303404561,ҚИЁТ,8487,Хорезмская область,Ургенчский район,3,1733217,12,151
8795,205487951,УЧҚЎРҒОН,1203,Андижанская область,Пахтаабадский район,3,1703232,0,12
8796,202720560,БУВАЙДА,7445,Ферганская область,Бувайдинский район,1,1730212,11,136
8797,203003272,ШЎРҚИШЛОҚ,995,Андижанская область,Асакинский район,2,1703224,0,9
8798,203003011,ЗАНКАН,981,Андижанская область,Асакинский район,2,1703224,0,9
8799,203569827,ШИБЗОН,3103,Навоийская область,Карманинский район,2,1712234,4,54
8800,207110708,ТАРАҚҚИЁТ,1150,Андижанская область,Шахриханский район,4,1703230,0,11
8801,203650750,ҚИЗИЛЧА,3136,Навоийская область,Нуратинский район,2,1712238,4,55
8802,203671281,ЧУЯ,3144,Навоийская область,Нуратинский район,3,1712238,4,55
8803,203339527,НУРФАХР,3151,Навоийская область,Нуратинский район,4,1712238,4,55
8804,200679605,ЗАРБДОР,2237,Кашкадарьинская область,Гузарский район,3,1710207,3,37
8805,200676388,МЕХНАТОБОД,2248,Кашкадарьинская область,Гузарский район,4,1710207,3,37
8806,203091324,БОЗОРЖОЙ,10658,Самаркандская область,Кошрабадский район,4,1718216,6,75
8807,202908293,ГУЛИСТОН,4459,Самаркандская область,Пайарыкский район,1,1718224,6,77
8808,204081819,ДЎСТЛИК,4726,Самаркандская область,Самаркандский район,3,1718233,6,80
8809,203982077,ГУЛИСТОН-1,10908,Андижанская область,Жалакудукский район,2,1703211,0,5
8810,204028059,БУЗРУКХОНТЎРА,728,Андижанская область,Жалакудукский район,3,1703211,0,5
8811,203843620,СУФИҚИШЛОҚ,737,Андижанская область,Жалакудукский район,3,1703211,0,5
8812,304078019,ШОДЛИК,7459,Ферганская область,Бувайдинский район,2,1730212,11,136
8813,202862424,ПОШШОПИРИМ,7473,Ферганская область,Бувайдинский район,3,1730212,11,136
8814,202720514,ЖИЙДАЛИ,7480,Ферганская область,Бувайдинский район,4,1730212,11,136
8815,202906154,ИШОНЧ,3258,Навоийская область,Город Навои,2,1712401,4,202
8816,203564264,48-ИСТИҚЛОЛ,8152,Ферганская область,Город Коканд,1,1730405,11,188
8817,203513406,57-ДЎСТЛИК,8151,Ферганская область,Город Коканд,1,1730405,11,188
8818,203490064,23-АРТИЗОН БЎЙИ,8171,Ферганская область,Город Коканд,2,1730405,11,188
8819,203454449,53-БЎСТОН,10451,Ферганская область,Город Коканд,3,1730405,11,188
8820,202925527,БОШҚЎРҒОН,4456,Самаркандская область,Пайарыкский район,1,1718224,6,77
8821,304953741,ПАХТАОБОД,7400,Ферганская область,Багдадский район,2,1730209,11,135
8822,206940198,ТУВАДАҚ,7410,Ферганская область,Багдадский район,3,1730209,11,135
8823,203564414,ОЛЧИН,7422,Ферганская область,Багдадский район,3,1730209,11,135
